,Year,Month,Area,Mean,Median,Minimum,Maximum,Q1,Q3,Lower Outliers,Upper Outliers
972,2019,10,APA,21.383,21.528,21.025,21.596,21.277,21.562,[],[]
973,2019,11,APA,22.332,22.422,21.14,23.343,21.651,23.103,[],[]
974,2019,12,APA,23.065,23.12,22.392,23.63,22.726,23.459,[],[]
975,2020,1,APA,25.209,25.231,24.454,25.922,24.537,25.903,[],[]
976,2020,2,APA,25.182,25.195,24.574,25.765,24.706,25.672,[],[]
977,2020,3,APA,24.655,24.691,24.602,24.853,24.602,24.744,[24.386],[]
978,2020,4,APA,22.939,23.01,22.864,23.22,22.864,23.085,[22.517],[]
979,2020,5,APA,21.267,21.461,20.685,21.656,21.073,21.558,[],[]
980,2020,6,APA,19.547,19.34,18.72,20.79,18.922,19.965,[],[]
981,2020,7,APA,17.792,17.71,17.015,18.731,17.388,18.114,[],[]
982,2020,8,APA,17.809,17.622,17.024,18.782,17.323,18.202,[],[]
983,2020,9,APA,19.319,19.198,17.671,20.814,18.565,20.348,[],[]
984,2020,10,APA,21.152,21.212,19.992,22.192,20.88,21.485,[],[]
985,2020,11,APA,22.594,22.698,21.907,23.177,22.303,22.938,[],[]
986,2020,12,APA,24.436,24.44,23.016,25.85,24.001,24.875,[],[]
987,2021,1,APA,25.103,25.166,24.301,25.781,24.896,25.372,[],[]
988,2021,2,APA,26.437,26.545,25.023,27.635,25.804,27.178,[],[]
989,2021,3,APA,25.753,25.955,25.689,26.074,25.689,26.019,[25.025],[]
990,2021,4,APA,24.079,24.125,23.361,24.752,23.743,24.439,[],[]
991,2021,5,APA,21.494,21.487,20.674,22.329,21.185,21.797,[],[]
992,2021,6,APA,18.844,18.88,17.743,19.874,17.952,19.772,[],[]
993,2021,7,APA,17.376,17.772,17.25,18.146,17.25,17.898,[15.814],[]
994,2021,8,APA,17.187,17.252,16.102,18.144,16.72,17.718,[],[]
995,2021,9,APA,19.325,19.533,19.263,19.675,19.263,19.595,[18.559],[]
996,2021,10,APA,20.457,20.414,19.64,21.318,20.027,20.866,[],[]
997,2021,11,APA,21.659,21.474,21.252,22.438,21.346,21.787,[],[]
998,2021,12,APA,23.65,23.779,23.099,23.943,23.524,23.906,[],[]
999,2022,1,APA,24.638,24.593,24.115,25.248,24.291,24.94,[],[]
1000,2022,2,APA,25.365,25.632,24.073,26.122,24.961,26.035,[],[]
1001,2022,3,APA,25.782,25.91,24.573,26.733,25.194,26.498,[],[]
1002,2022,4,APA,23.271,23.271,23.15,23.393,23.21,23.332,[],[]
1003,2022,5,APA,20.676,20.904,18.77,22.125,19.652,21.928,[],[]
1004,2022,6,APA,17.279,17.443,16.537,17.692,17.11,17.611,[],[]
1005,2022,7,APA,18.019,18.02,17.471,18.566,17.657,18.382,[],[]
1006,2022,8,APA,18.162,18.131,17.735,18.269,18.023,18.269,[],[18.65]
1007,2022,9,APA,18.39,18.445,18.244,18.989,18.244,18.591,[17.681],[]
1008,2022,10,APA,20.475,20.532,19.367,21.526,19.949,21.029,[],[]
1009,2022,11,APA,21.723,22.023,20.266,22.581,21.396,22.35,[],[]
1010,2022,12,APA,23.736,23.672,22.969,24.629,23.183,24.225,[],[]
1011,2023,1,APA,25.168,25.355,24.088,25.873,24.952,25.572,[],[]
1012,2023,2,APA,26.286,26.476,25.192,27.001,25.945,26.817,[],[]
1013,2023,3,APA,25.549,25.523,24.799,26.352,24.815,26.257,[],[]
1014,2023,4,APA,23.715,23.536,23.416,24.192,23.476,23.864,[],[]
1015,2023,5,APA,22.9,22.666,22.097,24.173,22.417,23.149,[],[]
1016,2023,6,APA,20.795,20.536,19.819,22.29,19.973,21.358,[],[]
1017,2023,7,APA,19.185,18.986,18.618,20.15,18.622,19.549,[],[]
1018,2023,8,APA,18.214,18.155,18.021,18.527,18.047,18.322,[],[]
1019,2023,9,APA,19.177,19.345,18.834,19.352,19.089,19.348,[],[]
