,time,sst,year,month,day,area,state
1395,2011-11-09 00:40:01,21.5892448,2011,11,9,CENTRO_SP,SP
1396,2011-11-17 00:25:01,22.8100071,2011,11,17,CENTRO_SP,SP
1397,2011-11-25 00:40:01,24.114006,2011,11,25,CENTRO_SP,SP
1398,2011-12-03 00:25:01,22.9672832,2011,12,3,CENTRO_SP,SP
1399,2011-12-11 00:40:01,24.2012959,2011,12,11,CENTRO_SP,SP
1400,2011-12-19 00:25:00,26.4687309,2011,12,19,CENTRO_SP,SP
1401,2011-12-27 00:40:01,25.3696156,2011,12,27,CENTRO_SP,SP
1402,2012-01-01 00:00:00,25.4802361,2012,1,1,CENTRO_SP,SP
1403,2012-01-09 00:10:01,25.5329838,2012,1,9,CENTRO_SP,SP
1404,2012-01-17 00:00:00,26.5534306,2012,1,17,CENTRO_SP,SP
1405,2012-01-25 00:10:01,25.9253216,2012,1,25,CENTRO_SP,SP
1406,2012-02-02 00:00:00,28.1815739,2012,2,2,CENTRO_SP,SP
1407,2012-02-10 00:10:00,26.3794994,2012,2,10,CENTRO_SP,SP
1408,2012-02-18 00:00:00,26.4386101,2012,2,18,CENTRO_SP,SP
1409,2012-02-26 00:10:01,27.4789829,2012,2,26,CENTRO_SP,SP
1410,2012-03-05 00:00:00,24.2639198,2012,3,5,CENTRO_SP,SP
1411,2012-03-13 00:10:01,24.9146461,2012,3,13,CENTRO_SP,SP
1412,2012-03-21 00:00:00,26.2608204,2012,3,21,CENTRO_SP,SP
1413,2012-03-29 00:15:01,24.9030495,2012,3,29,CENTRO_SP,SP
1414,2012-04-06 00:00:01,26.1843529,2012,4,6,CENTRO_SP,SP
1415,2012-04-14 00:40:00,25.5513515,2012,4,14,CENTRO_SP,SP
1416,2012-04-22 00:00:01,25.1140594,2012,4,22,CENTRO_SP,SP
1417,2012-04-30 00:40:00,23.8088341,2012,4,30,CENTRO_SP,SP
1418,2012-05-08 00:00:01,24.2684002,2012,5,8,CENTRO_SP,SP
1419,2012-05-16 00:40:00,23.6309681,2012,5,16,CENTRO_SP,SP
1420,2012-05-24 00:00:01,24.3208199,2012,5,24,CENTRO_SP,SP
1421,2012-06-01 00:40:01,23.9171791,2012,6,1,CENTRO_SP,SP
1422,2012-06-09 00:00:01,21.4285202,2012,6,9,CENTRO_SP,SP
1423,2012-06-17 00:40:01,21.5021725,2012,6,17,CENTRO_SP,SP
1424,2012-06-25 00:00:01,22.2001266,2012,6,25,CENTRO_SP,SP
1425,2012-07-03 00:40:00,22.5436592,2012,7,3,CENTRO_SP,SP
1426,2012-07-11 00:00:01,20.6501846,2012,7,11,CENTRO_SP,SP
1427,2012-07-19 00:40:00,20.3087406,2012,7,19,CENTRO_SP,SP
1428,2012-07-27 00:00:01,20.4762535,2012,7,27,CENTRO_SP,SP
1429,2012-08-04 00:40:01,20.4436283,2012,8,4,CENTRO_SP,SP
1430,2012-08-12 00:00:01,21.5640755,2012,8,12,CENTRO_SP,SP
1431,2012-08-20 00:40:01,21.574625,2012,8,20,CENTRO_SP,SP
1432,2012-08-28 00:00:01,21.2876186,2012,8,28,CENTRO_SP,SP
1433,2012-09-05 00:15:00,21.5880775,2012,9,5,CENTRO_SP,SP
1434,2012-09-13 00:00:01,22.7517643,2012,9,13,CENTRO_SP,SP
1435,2012-09-21 00:10:00,21.1954823,2012,9,21,CENTRO_SP,SP
1436,2012-09-29 00:00:01,21.3215847,2012,9,29,CENTRO_SP,SP
1437,2012-10-07 00:10:00,22.5960808,2012,10,7,CENTRO_SP,SP
1438,2012-10-15 00:00:01,22.8880444,2012,10,15,CENTRO_SP,SP
1439,2012-10-23 00:10:00,25.5213261,2012,10,23,CENTRO_SP,SP
1440,2012-10-31 00:00:01,23.6438046,2012,10,31,CENTRO_SP,SP
1441,2012-11-08 00:10:00,22.6589432,2012,11,8,CENTRO_SP,SP
1442,2012-11-16 00:00:01,24.1778851,2012,11,16,CENTRO_SP,SP
1443,2012-11-24 00:10:01,23.6531105,2012,11,24,CENTRO_SP,SP
1444,2012-12-02 00:00:01,26.0804806,2012,12,2,CENTRO_SP,SP
1445,2012-12-10 00:10:01,25.2925892,2012,12,10,CENTRO_SP,SP
1446,2012-12-18 00:00:01,26.7233486,2012,12,18,CENTRO_SP,SP
1447,2012-12-26 00:10:01,27.4082851,2012,12,26,CENTRO_SP,SP
1448,2013-01-01 00:10:01,26.214283,2013,1,1,CENTRO_SP,SP
1449,2013-01-09 00:25:01,25.9985085,2013,1,9,CENTRO_SP,SP
1450,2013-01-17 00:10:01,26.5335464,2013,1,17,CENTRO_SP,SP
1451,2013-01-25 00:25:01,25.8468704,2013,1,25,CENTRO_SP,SP
1452,2013-02-02 00:10:01,26.4368801,2013,2,2,CENTRO_SP,SP
1453,2013-02-10 00:25:01,28.910183,2013,2,10,CENTRO_SP,SP
1454,2013-02-18 00:10:01,28.8569012,2013,2,18,CENTRO_SP,SP
1455,2013-02-26 00:25:01,27.2654209,2013,2,26,CENTRO_SP,SP
1456,2013-03-06 00:10:01,27.282444,2013,3,6,CENTRO_SP,SP
1457,2013-03-14 00:25:01,27.0699997,2013,3,14,CENTRO_SP,SP
1458,2013-03-22 00:10:01,25.2204227,2013,3,22,CENTRO_SP,SP
1459,2013-03-30 00:25:01,25.8281174,2013,3,30,CENTRO_SP,SP
1460,2013-04-07 00:10:01,24.7782745,2013,4,7,CENTRO_SP,SP
1461,2013-04-15 00:50:01,24.5660038,2013,4,15,CENTRO_SP,SP
1462,2013-04-23 00:10:01,25.1517067,2013,4,23,CENTRO_SP,SP
1463,2013-05-01 00:50:01,24.9333706,2013,5,1,CENTRO_SP,SP
1464,2013-05-09 00:10:01,24.8776798,2013,5,9,CENTRO_SP,SP
1465,2013-05-17 00:50:01,23.6431656,2013,5,17,CENTRO_SP,SP
1466,2013-05-25 00:10:01,23.2812023,2013,5,25,CENTRO_SP,SP
1467,2013-06-02 00:50:01,22.9494381,2013,6,2,CENTRO_SP,SP
1468,2013-06-10 00:10:01,22.8804722,2013,6,10,CENTRO_SP,SP
1469,2013-06-18 00:50:01,23.2063236,2013,6,18,CENTRO_SP,SP
1470,2013-06-26 00:10:01,21.2170429,2013,6,26,CENTRO_SP,SP
1471,2013-07-04 00:50:01,21.6127758,2013,7,4,CENTRO_SP,SP
1472,2013-07-12 00:10:01,21.5172195,2013,7,12,CENTRO_SP,SP
1473,2013-07-20 00:50:01,19.2106438,2013,7,20,CENTRO_SP,SP
1474,2013-07-28 00:10:01,19.8144436,2013,7,28,CENTRO_SP,SP
1475,2013-08-05 00:50:01,19.583128,2013,8,5,CENTRO_SP,SP
1476,2013-08-13 00:10:01,18.8121319,2013,8,13,CENTRO_SP,SP
1477,2013-08-21 00:50:01,18.9192829,2013,8,21,CENTRO_SP,SP
1478,2013-08-29 00:10:00,19.7182312,2013,8,29,CENTRO_SP,SP
1479,2013-09-06 00:25:01,20.5763397,2013,9,6,CENTRO_SP,SP
1480,2013-09-14 00:10:00,22.4727287,2013,9,14,CENTRO_SP,SP
1481,2013-09-22 00:25:01,19.948637,2013,9,22,CENTRO_SP,SP
1482,2013-09-30 00:10:00,20.765152,2013,9,30,CENTRO_SP,SP
1483,2013-10-08 00:25:01,21.1290646,2013,10,8,CENTRO_SP,SP
1484,2013-10-16 00:10:00,22.7137012,2013,10,16,CENTRO_SP,SP
1485,2013-10-24 00:25:01,22.8768005,2013,10,24,CENTRO_SP,SP
1486,2013-11-01 00:10:00,21.4994125,2013,11,1,CENTRO_SP,SP
1487,2013-11-09 00:25:00,23.8324871,2013,11,9,CENTRO_SP,SP
1488,2013-11-17 00:10:01,23.2897663,2013,11,17,CENTRO_SP,SP
1489,2013-11-25 00:25:00,23.1907997,2013,11,25,CENTRO_SP,SP
1490,2013-12-03 00:10:01,25.5293846,2013,12,3,CENTRO_SP,SP
1491,2013-12-11 00:25:01,25.0092583,2013,12,11,CENTRO_SP,SP
1492,2013-12-19 00:10:01,26.1487789,2013,12,19,CENTRO_SP,SP
1493,2013-12-27 00:25:01,27.6264706,2013,12,27,CENTRO_SP,SP
1494,2014-01-01 00:45:01,30.2012291,2014,1,1,CENTRO_SP,SP
1495,2014-01-09 00:25:00,28.9800262,2014,1,9,CENTRO_SP,SP
1496,2014-01-17 00:45:01,28.0705547,2014,1,17,CENTRO_SP,SP
1497,2014-01-25 00:25:00,29.4407959,2014,1,25,CENTRO_SP,SP
1498,2014-02-02 00:45:01,28.8518639,2014,2,2,CENTRO_SP,SP
1499,2014-02-10 00:25:01,28.20504,2014,2,10,CENTRO_SP,SP
1500,2014-02-18 00:45:00,26.6837807,2014,2,18,CENTRO_SP,SP
1501,2014-02-26 00:25:01,28.2109051,2014,2,26,CENTRO_SP,SP
1502,2014-03-06 00:45:01,27.0406876,2014,3,6,CENTRO_SP,SP
1503,2014-03-14 00:25:01,28.4334469,2014,3,14,CENTRO_SP,SP
1504,2014-03-22 00:45:01,26.3471241,2014,3,22,CENTRO_SP,SP
1505,2014-03-30 00:25:00,26.6089134,2014,3,30,CENTRO_SP,SP
1506,2014-04-07 00:45:01,27.8135967,2014,4,7,CENTRO_SP,SP
1507,2014-04-15 00:25:00,25.6097698,2014,4,15,CENTRO_SP,SP
1508,2014-04-23 01:00:01,25.020792,2014,4,23,CENTRO_SP,SP
1509,2014-05-01 00:25:00,25.1534615,2014,5,1,CENTRO_SP,SP
1510,2014-05-09 01:00:01,24.3161087,2014,5,9,CENTRO_SP,SP
1511,2014-05-17 00:25:00,24.0354633,2014,5,17,CENTRO_SP,SP
1512,2014-05-25 01:00:01,21.9811459,2014,5,25,CENTRO_SP,SP
1513,2014-06-02 00:25:00,22.4751244,2014,6,2,CENTRO_SP,SP
1514,2014-06-10 01:00:01,22.8139992,2014,6,10,CENTRO_SP,SP
1515,2014-06-18 00:25:00,21.667448,2014,6,18,CENTRO_SP,SP
1516,2014-06-26 01:00:01,21.9231586,2014,6,26,CENTRO_SP,SP
1517,2014-07-04 00:25:00,21.8659592,2014,7,4,CENTRO_SP,SP
1518,2014-07-12 01:00:01,21.1693172,2014,7,12,CENTRO_SP,SP
1519,2014-07-20 00:25:00,21.5746117,2014,7,20,CENTRO_SP,SP
1520,2014-07-28 01:00:01,21.8810329,2014,7,28,CENTRO_SP,SP
1521,2014-08-05 00:25:00,22.1185837,2014,8,5,CENTRO_SP,SP
1522,2014-08-13 01:00:01,20.7861557,2014,8,13,CENTRO_SP,SP
1523,2014-08-21 00:25:00,21.7917023,2014,8,21,CENTRO_SP,SP
1524,2014-08-29 00:45:01,21.4857063,2014,8,29,CENTRO_SP,SP
1525,2014-09-06 00:25:01,22.1021957,2014,9,6,CENTRO_SP,SP
1526,2014-09-14 00:45:01,22.6710415,2014,9,14,CENTRO_SP,SP
1527,2014-09-22 00:25:01,21.4578362,2014,9,22,CENTRO_SP,SP
1528,2014-09-30 00:45:01,22.3406506,2014,9,30,CENTRO_SP,SP
1529,2014-10-08 00:25:01,22.4968452,2014,10,8,CENTRO_SP,SP
1530,2014-10-16 00:45:01,23.6377907,2014,10,16,CENTRO_SP,SP
1531,2014-10-24 00:25:01,23.6132717,2014,10,24,CENTRO_SP,SP
1532,2014-11-01 00:45:01,25.6422176,2014,11,1,CENTRO_SP,SP
1533,2014-11-09 00:25:00,24.5775127,2014,11,9,CENTRO_SP,SP
1534,2014-11-17 00:45:01,24.04986,2014,11,17,CENTRO_SP,SP
1535,2014-11-25 00:25:00,23.8674984,2014,11,25,CENTRO_SP,SP
1536,2014-12-03 00:45:01,23.4162483,2014,12,3,CENTRO_SP,SP
1537,2014-12-11 00:25:00,24.8195705,2014,12,11,CENTRO_SP,SP
1538,2014-12-19 00:45:00,26.8673649,2014,12,19,CENTRO_SP,SP
1539,2014-12-27 00:25:01,27.5899754,2014,12,27,CENTRO_SP,SP
1540,2015-01-01 00:10:01,28.4095917,2015,1,1,CENTRO_SP,SP
1541,2015-01-09 00:00:01,29.5690975,2015,1,9,CENTRO_SP,SP
1542,2015-01-17 00:10:01,30.0209999,2015,1,17,CENTRO_SP,SP
1543,2015-01-25 00:00:01,29.5885506,2015,1,25,CENTRO_SP,SP
1544,2015-02-02 00:10:01,28.3032341,2015,2,2,CENTRO_SP,SP
1545,2015-02-10 00:00:01,29.2154007,2015,2,10,CENTRO_SP,SP
1546,2015-02-18 00:10:01,28.6155128,2015,2,18,CENTRO_SP,SP
1547,2015-02-26 00:00:01,27.4912758,2015,2,26,CENTRO_SP,SP
1548,2015-03-06 00:10:01,27.3840103,2015,3,6,CENTRO_SP,SP
1549,2015-03-14 00:00:01,27.4500542,2015,3,14,CENTRO_SP,SP
1550,2015-03-22 00:10:01,27.7832661,2015,3,22,CENTRO_SP,SP
1551,2015-03-30 00:00:01,26.4262486,2015,3,30,CENTRO_SP,SP
1552,2015-04-07 00:15:01,25.494833,2015,4,7,CENTRO_SP,SP
1553,2015-04-15 00:00:01,26.2692051,2015,4,15,CENTRO_SP,SP
1554,2015-04-23 00:40:00,24.6396503,2015,4,23,CENTRO_SP,SP
1555,2015-05-01 00:00:01,24.6303043,2015,5,1,CENTRO_SP,SP
1556,2015-05-09 00:40:00,23.7978268,2015,5,9,CENTRO_SP,SP
1557,2015-05-17 00:00:01,23.5510406,2015,5,17,CENTRO_SP,SP
1558,2015-05-25 00:40:00,23.6627026,2015,5,25,CENTRO_SP,SP
1559,2015-06-02 00:00:01,23.6623917,2015,6,2,CENTRO_SP,SP
1560,2015-06-10 00:40:00,24.1095181,2015,6,10,CENTRO_SP,SP
1561,2015-06-18 00:00:01,22.7031059,2015,6,18,CENTRO_SP,SP
1562,2015-06-26 00:40:00,22.1455097,2015,6,26,CENTRO_SP,SP
1563,2015-07-04 00:00:00,21.7117329,2015,7,4,CENTRO_SP,SP
1564,2015-07-12 00:40:01,22.0701256,2015,7,12,CENTRO_SP,SP
1565,2015-07-20 00:00:00,21.1951199,2015,7,20,CENTRO_SP,SP
1566,2015-07-28 00:40:01,21.8823528,2015,7,28,CENTRO_SP,SP
1567,2015-08-05 00:00:00,22.0576534,2015,8,5,CENTRO_SP,SP
1568,2015-08-13 00:40:00,22.2449074,2015,8,13,CENTRO_SP,SP
1569,2015-08-21 00:00:00,21.7179947,2015,8,21,CENTRO_SP,SP
1570,2015-08-29 00:40:00,21.8398323,2015,8,29,CENTRO_SP,SP
1571,2015-09-06 00:00:01,20.5659809,2015,9,6,CENTRO_SP,SP
1572,2015-09-14 00:10:01,23.4306622,2015,9,14,CENTRO_SP,SP
1573,2015-09-22 00:00:01,23.5228558,2015,9,22,CENTRO_SP,SP
1574,2015-09-30 00:10:01,22.7525253,2015,9,30,CENTRO_SP,SP
1575,2015-10-08 00:00:01,23.8864689,2015,10,8,CENTRO_SP,SP
1576,2015-10-16 00:10:01,23.1699333,2015,10,16,CENTRO_SP,SP
1577,2015-10-24 00:00:01,22.7955666,2015,10,24,CENTRO_SP,SP
1578,2015-11-01 00:10:01,-32767.0,2015,11,1,CENTRO_SP,SP
1579,2015-11-09 00:00:00,27.0100574,2015,11,9,CENTRO_SP,SP
1580,2015-11-17 00:10:01,25.0422649,2015,11,17,CENTRO_SP,SP
1581,2015-11-25 00:00:00,23.3968601,2015,11,25,CENTRO_SP,SP
1582,2015-12-03 00:10:00,24.0748005,2015,12,3,CENTRO_SP,SP
1583,2015-12-11 00:00:01,27.1558437,2015,12,11,CENTRO_SP,SP
1584,2015-12-19 00:10:01,28.8407364,2015,12,19,CENTRO_SP,SP
1585,2016-01-01 00:15:01,24.8277397,2016,1,1,CENTRO_SP,SP
1586,2016-01-09 00:30:01,25.3726921,2016,1,9,CENTRO_SP,SP
1587,2016-01-17 00:15:00,25.7705421,2016,1,17,CENTRO_SP,SP
1588,2016-01-25 00:30:01,26.69557,2016,1,25,CENTRO_SP,SP
1589,2016-02-02 00:15:00,29.316534,2016,2,2,CENTRO_SP,SP
1590,2016-02-10 00:30:01,28.6393471,2016,2,10,CENTRO_SP,SP
1591,2016-02-18 00:15:01,28.7289658,2016,2,18,CENTRO_SP,SP
1592,2016-02-26 00:30:00,26.2494583,2016,2,26,CENTRO_SP,SP
1593,2016-03-05 00:15:01,26.8316422,2016,3,5,CENTRO_SP,SP
1594,2016-03-13 00:30:00,27.9889622,2016,3,13,CENTRO_SP,SP
1595,2016-03-21 00:15:01,27.4835453,2016,3,21,CENTRO_SP,SP
1596,2016-03-29 00:30:00,28.6178818,2016,3,29,CENTRO_SP,SP
1597,2016-04-06 00:15:01,28.9089909,2016,4,6,CENTRO_SP,SP
1598,2016-04-14 00:55:01,28.8200016,2016,4,14,CENTRO_SP,SP
1599,2016-04-22 00:15:00,28.3302746,2016,4,22,CENTRO_SP,SP
1600,2016-04-30 00:55:01,25.0091724,2016,4,30,CENTRO_SP,SP
1601,2016-05-08 00:15:00,23.6401157,2016,5,8,CENTRO_SP,SP
1602,2016-05-16 00:55:01,23.5939217,2016,5,16,CENTRO_SP,SP
1603,2016-05-24 00:15:00,21.6690636,2016,5,24,CENTRO_SP,SP
1604,2016-06-01 00:55:01,19.6208744,2016,6,1,CENTRO_SP,SP
1605,2016-06-09 00:15:00,18.673336,2016,6,9,CENTRO_SP,SP
1606,2016-06-17 00:55:01,17.3181496,2016,6,17,CENTRO_SP,SP
1607,2016-06-25 00:15:00,17.6846504,2016,6,25,CENTRO_SP,SP
1608,2016-07-03 00:55:01,19.398407,2016,7,3,CENTRO_SP,SP
1609,2016-07-11 00:15:00,21.461319,2016,7,11,CENTRO_SP,SP
1610,2016-07-19 00:55:01,19.0983658,2016,7,19,CENTRO_SP,SP
1611,2016-07-27 00:15:00,19.5611858,2016,7,27,CENTRO_SP,SP
1612,2016-08-04 00:55:00,19.8895931,2016,8,4,CENTRO_SP,SP
1613,2016-08-12 00:20:01,20.4319839,2016,8,12,CENTRO_SP,SP
1614,2016-08-20 00:55:00,20.009325,2016,8,20,CENTRO_SP,SP
1615,2016-08-28 00:15:01,21.3999214,2016,8,28,CENTRO_SP,SP
1616,2016-09-05 00:30:01,21.6592007,2016,9,5,CENTRO_SP,SP
1617,2016-09-13 00:15:01,22.0613956,2016,9,13,CENTRO_SP,SP
1618,2016-09-21 00:30:01,21.4674397,2016,9,21,CENTRO_SP,SP
1619,2016-09-29 00:15:01,20.9089584,2016,9,29,CENTRO_SP,SP
1620,2016-10-07 00:30:01,21.8573227,2016,10,7,CENTRO_SP,SP
1621,2016-10-15 00:15:01,25.911026,2016,10,15,CENTRO_SP,SP
1622,2016-10-23 00:30:01,22.6382809,2016,10,23,CENTRO_SP,SP
1623,2016-10-31 00:15:01,22.9550781,2016,10,31,CENTRO_SP,SP
1624,2016-11-08 00:30:01,24.352623,2016,11,8,CENTRO_SP,SP
1625,2016-11-16 00:15:00,24.0464897,2016,11,16,CENTRO_SP,SP
1626,2016-11-24 00:30:01,24.3084278,2016,11,24,CENTRO_SP,SP
1627,2016-12-02 00:15:00,24.2126732,2016,12,2,CENTRO_SP,SP
1628,2016-12-10 00:30:00,23.8509884,2016,12,10,CENTRO_SP,SP
1629,2016-12-18 00:15:01,26.225975,2016,12,18,CENTRO_SP,SP
1630,2016-12-26 00:30:00,28.4104977,2016,12,26,CENTRO_SP,SP
1631,2017-01-01 00:25:01,29.4293079,2017,1,1,CENTRO_SP,SP
1632,2017-01-09 00:40:01,28.8113823,2017,1,9,CENTRO_SP,SP
1633,2017-01-17 00:25:01,28.2212963,2017,1,17,CENTRO_SP,SP
1634,2017-01-25 00:40:01,27.8167305,2017,1,25,CENTRO_SP,SP
1635,2017-02-02 00:25:01,28.9705353,2017,2,2,CENTRO_SP,SP
1636,2017-02-10 00:40:01,27.7720203,2017,2,10,CENTRO_SP,SP
1637,2017-02-18 00:25:00,28.0984936,2017,2,18,CENTRO_SP,SP
1638,2017-02-26 00:40:01,27.2817116,2017,2,26,CENTRO_SP,SP
1639,2017-03-06 00:25:00,26.3109169,2017,3,6,CENTRO_SP,SP
1640,2017-03-14 00:45:01,26.2807083,2017,3,14,CENTRO_SP,SP
1641,2017-03-22 00:25:00,26.3676662,2017,3,22,CENTRO_SP,SP
1642,2017-03-30 00:45:01,26.20508,2017,3,30,CENTRO_SP,SP
1643,2017-04-07 00:25:00,26.2879257,2017,4,7,CENTRO_SP,SP
1644,2017-04-15 00:45:01,25.6217518,2017,4,15,CENTRO_SP,SP
1645,2017-04-23 00:25:00,23.8563194,2017,4,23,CENTRO_SP,SP
1646,2017-05-01 01:00:00,23.8044338,2017,5,1,CENTRO_SP,SP
1647,2017-05-09 00:25:00,24.1692047,2017,5,9,CENTRO_SP,SP
1648,2017-05-17 01:00:01,21.7121162,2017,5,17,CENTRO_SP,SP
1649,2017-05-25 00:25:00,22.7512875,2017,5,25,CENTRO_SP,SP
1650,2017-06-02 01:00:01,22.4509068,2017,6,2,CENTRO_SP,SP
1651,2017-06-10 00:25:00,22.3210392,2017,6,10,CENTRO_SP,SP
1652,2017-06-18 01:00:01,21.6423512,2017,6,18,CENTRO_SP,SP
1653,2017-06-26 00:25:00,22.2640228,2017,6,26,CENTRO_SP,SP
1654,2017-07-04 01:00:01,21.6801968,2017,7,4,CENTRO_SP,SP
1655,2017-07-12 00:25:00,21.5469875,2017,7,12,CENTRO_SP,SP
1656,2017-07-20 01:00:00,21.5717449,2017,7,20,CENTRO_SP,SP
1657,2017-07-28 00:25:01,21.7939301,2017,7,28,CENTRO_SP,SP
1658,2017-08-05 01:00:00,21.425705,2017,8,5,CENTRO_SP,SP
1659,2017-08-13 00:25:01,20.6277351,2017,8,13,CENTRO_SP,SP
1660,2017-08-21 01:00:00,21.0923443,2017,8,21,CENTRO_SP,SP
1661,2017-08-29 00:25:01,21.8066254,2017,8,29,CENTRO_SP,SP
1662,2017-09-06 00:45:01,21.9399662,2017,9,6,CENTRO_SP,SP
1663,2017-09-14 00:25:01,22.6005306,2017,9,14,CENTRO_SP,SP
1664,2017-09-22 00:40:01,22.8875866,2017,9,22,CENTRO_SP,SP
1665,2017-09-30 00:25:01,23.9055557,2017,9,30,CENTRO_SP,SP
1666,2017-10-08 00:40:01,23.4426003,2017,10,8,CENTRO_SP,SP
1667,2017-10-16 00:25:01,23.2075634,2017,10,16,CENTRO_SP,SP
1668,2017-10-24 00:40:01,24.2927532,2017,10,24,CENTRO_SP,SP
1669,2017-11-01 00:25:00,23.1441975,2017,11,1,CENTRO_SP,SP
1670,2017-11-09 00:40:01,23.0730743,2017,11,9,CENTRO_SP,SP
1671,2017-11-17 00:25:00,24.4711571,2017,11,17,CENTRO_SP,SP
1672,2017-11-25 00:40:01,24.8277798,2017,11,25,CENTRO_SP,SP
1673,2017-12-03 00:25:00,23.9539795,2017,12,3,CENTRO_SP,SP
1674,2017-12-11 00:40:00,24.8255272,2017,12,11,CENTRO_SP,SP
1675,2017-12-19 00:25:01,24.781599,2017,12,19,CENTRO_SP,SP
1676,2017-12-27 00:40:01,26.080452,2017,12,27,CENTRO_SP,SP
1677,2018-01-01 00:00:01,27.5590839,2018,1,1,CENTRO_SP,SP
1678,2018-01-09 00:10:01,28.3952007,2018,1,9,CENTRO_SP,SP
1679,2018-01-17 00:00:01,29.4381847,2018,1,17,CENTRO_SP,SP
1680,2018-01-25 00:10:01,27.3698139,2018,1,25,CENTRO_SP,SP
1681,2018-02-02 00:00:00,28.1163406,2018,2,2,CENTRO_SP,SP
1682,2018-02-10 00:10:01,27.1272373,2018,2,10,CENTRO_SP,SP
1683,2018-02-18 00:00:00,27.821825,2018,2,18,CENTRO_SP,SP
1684,2018-02-26 00:10:01,28.3781891,2018,2,26,CENTRO_SP,SP
1685,2018-03-06 00:00:00,28.2621841,2018,3,6,CENTRO_SP,SP
1686,2018-03-14 00:10:00,27.9434319,2018,3,14,CENTRO_SP,SP
1687,2018-03-22 00:00:00,28.2276173,2018,3,22,CENTRO_SP,SP
1688,2018-03-30 00:15:01,27.2221298,2018,3,30,CENTRO_SP,SP
1689,2018-04-07 00:00:00,27.4721622,2018,4,7,CENTRO_SP,SP
1690,2018-04-15 00:40:01,25.7904282,2018,4,15,CENTRO_SP,SP
1691,2018-04-23 00:00:00,25.8969002,2018,4,23,CENTRO_SP,SP
1692,2018-05-01 00:40:01,25.6001835,2018,5,1,CENTRO_SP,SP
1693,2018-05-09 00:00:00,24.5835743,2018,5,9,CENTRO_SP,SP
1694,2018-05-17 00:40:01,23.6683655,2018,5,17,CENTRO_SP,SP
1695,2018-05-25 00:00:00,23.5239887,2018,5,25,CENTRO_SP,SP
1696,2018-06-02 00:40:01,22.599081,2018,6,2,CENTRO_SP,SP
1697,2018-06-10 00:00:01,22.4548569,2018,6,10,CENTRO_SP,SP
1698,2018-06-18 00:40:01,21.8347607,2018,6,18,CENTRO_SP,SP
1699,2018-06-26 00:00:01,21.542263,2018,6,26,CENTRO_SP,SP
1700,2018-07-04 00:40:01,21.5824356,2018,7,4,CENTRO_SP,SP
1701,2018-07-12 00:00:01,20.7140255,2018,7,12,CENTRO_SP,SP
1702,2018-07-20 00:40:01,20.432106,2018,7,20,CENTRO_SP,SP
1703,2018-07-28 00:00:01,20.8526821,2018,7,28,CENTRO_SP,SP
1704,2018-08-05 00:40:01,19.1613674,2018,8,5,CENTRO_SP,SP
1705,2018-08-13 00:00:00,19.912611,2018,8,13,CENTRO_SP,SP
1706,2018-08-21 00:40:01,19.0256538,2018,8,21,CENTRO_SP,SP
1707,2018-08-29 00:00:00,20.615675,2018,8,29,CENTRO_SP,SP
1708,2018-09-06 00:15:00,20.2993145,2018,9,6,CENTRO_SP,SP
1709,2018-09-14 00:00:00,21.4717388,2018,9,14,CENTRO_SP,SP
1710,2018-09-22 00:10:00,22.7855034,2018,9,22,CENTRO_SP,SP
1711,2018-09-30 00:00:00,24.5572701,2018,9,30,CENTRO_SP,SP
1712,2018-10-08 00:10:00,21.4099407,2018,10,8,CENTRO_SP,SP
1713,2018-10-16 00:00:00,23.1494579,2018,10,16,CENTRO_SP,SP
1714,2018-10-24 00:10:00,23.7462864,2018,10,24,CENTRO_SP,SP
1715,2018-11-01 00:00:01,22.8610344,2018,11,1,CENTRO_SP,SP
1716,2018-11-09 00:10:00,22.2427082,2018,11,9,CENTRO_SP,SP
1717,2018-11-17 00:00:01,22.9316883,2018,11,17,CENTRO_SP,SP
1718,2018-11-25 00:10:01,23.9107933,2018,11,25,CENTRO_SP,SP
1719,2018-12-03 00:00:01,24.6931572,2018,12,3,CENTRO_SP,SP
1720,2018-12-11 00:10:01,27.2756882,2018,12,11,CENTRO_SP,SP
1721,2018-12-19 00:00:01,27.6840038,2018,12,19,CENTRO_SP,SP
1722,2018-12-27 00:10:01,27.8128567,2018,12,27,CENTRO_SP,SP
1723,2019-01-01 00:30:00,29.1433296,2019,1,1,CENTRO_SP,SP
1724,2019-01-09 00:15:01,29.1409054,2019,1,9,CENTRO_SP,SP
1725,2019-01-17 00:30:00,30.8309727,2019,1,17,CENTRO_SP,SP
1726,2019-01-25 00:15:01,30.6516857,2019,1,25,CENTRO_SP,SP
1727,2019-02-02 00:30:01,30.3625355,2019,2,2,CENTRO_SP,SP
1728,2019-02-10 00:15:01,29.5149002,2019,2,10,CENTRO_SP,SP
1729,2019-02-18 00:30:01,28.6893387,2019,2,18,CENTRO_SP,SP
1730,2019-02-26 00:15:01,29.8712845,2019,2,26,CENTRO_SP,SP
1731,2019-03-06 00:30:01,29.4330082,2019,3,6,CENTRO_SP,SP
1732,2019-03-14 00:15:00,28.4408207,2019,3,14,CENTRO_SP,SP
1733,2019-03-22 00:30:01,27.7590561,2019,3,22,CENTRO_SP,SP
1734,2019-03-30 00:15:00,27.5248241,2019,3,30,CENTRO_SP,SP
1735,2019-04-07 00:30:01,26.200655,2019,4,7,CENTRO_SP,SP
